theTime,x,y,z,q1,q2,q3,score,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
10.12,2.122906,0,1.970139,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.14,2.122906,0,1.970139,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.16,2.122906,0,1.970139,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.18,2.122906,0,1.970139,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.2,2.122906,0,1.970139,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.22,2.122906,0,1.970139,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.24,2.122906,0,1.970139,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.26,2.122906,0,1.970139,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.28,2.122906,0,1.970139,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.3,2.122906,0,1.970139,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.32,2.122906,0,1.970139,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.34,2.076506,0,0.6440773,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.36,2.054058,0,0.002529144,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.38,2.032079,0,-0.6255951,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.4,2.010588,0,-1.239792,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.42,2.010588,0,-1.239792,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.44,1.989525,0,-1.841751,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.46,1.989525,0,-1.841751,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.48,1.989525,0,-1.841751,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.5,2.030446,0,-3.573677,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.52,2.110554,0,-4.127403,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.54,2.189041,0,-4.670673,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.56,2.167486,0,-5.202686,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.58,2.167486,0,-5.202686,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.6,2.167486,0,-5.202686,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.62,2.167486,0,-5.202686,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.64,2.167486,0,-5.202686,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.66,2.167486,0,-5.202686,0,0,5.000001,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.68,2.167486,0,-5.202686,0,0,5.000001,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.7,2.167486,0,-5.202686,0,0,10,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.72,2.167486,0,-5.202686,0,0,10,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.74,2.167486,0,-5.202686,0,0,15.00001,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.76,2.167486,0,-5.202686,0,0,20.00001,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.78,2.167486,0,-5.202686,0,0,20.00001,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.8,2.167486,0,-5.202686,0,0,25.00001,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.82,2.167486,0,-5.202686,0,0,25.00001,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.84,2.167486,0,-5.202686,0,0,25.00001,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.86,2.266009,0,-5.202686,0,0,25.00001,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.88,2.288544,0,-4.67067,0,0,25.00001,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.9,2.513082,0,-1.841755,0,0,25.00001,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.92,2.539688,0,-1.239792,0,0,25.00001,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.94,2.594598,0,0.002529144,0,0,25.00001,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.96,2.594598,0,0.002529144,0,0,25.00001,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.98,2.622954,0,0.6440811,0,0,25.00001,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11,2.622954,0,0.6440811,0,0,25.00001,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.02,2.622954,0,0.6440811,0,0,25.00001,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.04,2.622954,0,0.6440811,0,0,25.00001,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.06,2.622954,0,0.6440811,0,0,25.00001,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.08,2.622954,0,0.6440811,0,0,25.00001,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.1,2.622954,0,0.6440811,0,0,30.00001,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.12,2.622954,0,0.6440811,0,0,35.00002,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.14,2.622954,0,0.6440811,0,0,40.00001,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.16,2.622954,0,0.6440811,0,0,50.00002,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.18,2.622954,0,0.6440811,0,0,50.00002,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.2,2.622954,0,0.6440811,0,0,55.00002,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.22,2.622954,0,0.6440811,0,0,55.00002,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.24,2.622954,0,0.6440811,0,0,55.00002,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.26,2.622954,0,0.6440811,0,0,55.00002,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.28,2.622954,0,0.6440811,0,0,55.00002,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.3,2.622954,0,0.6440811,0,0,55.00002,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.32,2.622954,0,0.6440811,0,0,55.00002,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.34,2.622954,0,0.6440811,0,0,55.00002,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.36,2.622954,0,0.6440811,0,0,55.00002,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.38,2.622954,0,0.6440811,0,0,55.00002,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.4,2.622954,0,0.6440811,0,0,55.00002,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.42,2.622954,0,0.6440811,0,0,55.00002,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.44,2.622954,0,0.6440811,0,0,55.00002,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.46,2.622954,0,0.6440811,0,0,55.00002,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.48,2.622954,0,0.6440811,0,0,60.00002,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.5,2.622954,0,0.6440811,0,0,65.00002,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.52,2.622954,0,0.6440811,0,0,75.00003,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.54,2.622954,0,0.6440811,0,0,80.00003,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.56,2.622954,0,0.6440811,0,0,80.00003,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.58,2.622954,0,0.6440811,0,0,80.00003,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.6,2.622954,0,0.6440811,0,0,80.00003,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.62,2.622954,0,0.6440811,0,0,80.00003,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.64,2.622954,0,0.6440811,0,0,80.00003,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.66,2.622954,0,0.6440811,0,0,80.00003,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.68,2.622954,0,0.6440811,0,0,80.00003,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.7,2.622954,0,0.6440811,0,0,80.00003,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.72,2.622954,0,0.6440811,0,0,80.00003,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.74,2.622954,0,0.6440811,0,0,80.00003,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.76,2.622954,0,0.6440811,0,0,80.00003,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.78,2.622954,0,0.6440811,0,0,80.00003,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.8,2.622954,0,0.6440811,0,0,80.00003,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.82,2.622954,0,0.6440811,0,0,80.00003,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.84,2.622954,0,0.6440811,0,0,85.00004,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.86,2.622954,0,0.6440811,0,0,85.00004,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.88,2.622954,0,0.6440811,0,0,95.00004,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.9,2.622954,0,0.6440811,0,0,100,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.92,2.622954,0,0.6440811,0,0,100,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.94,2.622954,0,0.6440811,0,0,100,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.96,2.622954,0,0.6440811,0,0,105,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
11.98,2.622954,0,0.6440811,0,0,105,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12,2.622954,0,0.6440811,0,0,110,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.02,2.622954,0,0.6440811,0,0,110,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.04,2.622954,0,0.6440811,0,0,110,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.06,2.622954,0,0.6440811,0,0,110,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.08,2.622954,0,0.6440811,0,0,110,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.1,2.622954,0,0.6440811,0,0,110,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.12,2.622954,0,0.6440811,0,0,110,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.14,2.486489,0,0.002529144,0,0,110,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.16,2.352931,0,-0.6255951,0,0,110,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.18,2.352931,0,-0.6255951,0,0,110,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.2,2.352931,0,-0.6255951,0,0,110,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.22,2.352931,0,-0.6255951,0,0,110,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.24,2.352931,0,-0.6255951,0,0,110,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.26,2.352931,0,-0.6255951,0,0,110,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.28,2.352931,0,-0.6255951,0,0,110,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.3,2.352931,0,-0.6255951,0,0,110,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.32,2.352931,0,-0.6255951,0,0,115,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.34,2.352931,0,-0.6255951,0,0,125,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.36,2.352931,0,-0.6255951,0,0,130,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.38,2.352931,0,-0.6255951,0,0,135,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.4,2.352931,0,-0.6255951,0,0,135,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.42,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.44,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.46,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.48,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.5,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.52,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.54,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.56,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.58,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.6,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.62,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.64,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.66,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.68,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.7,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.72,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.74,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.76,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.78,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.8,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.82,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.84,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.86,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.88,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.9,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.92,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.94,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.96,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
12.98,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
13,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
13.02,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
13.04,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
13.06,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
13.08,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
13.1,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
13.12,2.352931,0,-0.6255951,0,0,140,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
13.14,2.352931,0,-0.6255951,0,0,140,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.16,2.352931,0,-0.6255951,0,0,140,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.18,2.352931,0,-0.6255951,0,0,140,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.2,2.352931,0,-0.6255951,0,0,140,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.22,2.352931,0,-0.6255951,0,0,140,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.24,2.352931,0,-0.6255951,0,0,140,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.26,2.352931,0,-0.6255951,0,0,140,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.28,2.352931,0,-0.6255951,0,0,140,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.3,2.352931,0,-0.6255951,0,0,140,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.32,2.352931,0,-0.6255951,0,0,140,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.34,2.352931,0,-0.6255951,0,0,140,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.36,2.352931,0,-0.6255951,0,0,140,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.38,2.352931,0,-0.6255951,0,0,140,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.4,2.352931,0,-0.6255951,0,0,140,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.42,2.352931,0,-0.6255951,0,0,140,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.44,2.352931,0,-0.6255951,0,0,135,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.46,2.352931,0,-0.6255951,0,0,135,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.48,2.352931,0,-0.6255951,0,0,130,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.5,2.352931,0,-0.6255951,0,0,125,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.52,2.352931,0,-0.6255951,0,0,115,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.54,2.352931,0,-0.6255951,0,0,105,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.56,2.352931,0,-0.6255951,0,0,105,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.58,2.352931,0,-0.6255951,0,0,105,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.6,2.352931,0,-0.6255951,0,0,105,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.62,2.352931,0,-0.6255951,0,0,105,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.64,2.352931,0,-0.6255951,0,0,105,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.66,2.352931,0,-0.6255951,0,0,105,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.68,2.352931,0,-0.6255951,0,0,105,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.7,2.352931,0,-0.6255951,0,0,105,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.72,2.352931,0,-0.6255951,0,0,105,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.74,2.352931,0,-0.6255951,0,0,105,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.76,2.352931,0,-0.6255951,0,0,105,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.78,2.352931,0,-0.6255951,0,0,105,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.8,2.352931,0,-0.6255951,0,0,105,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.82,2.352931,0,-0.6255951,0,0,100,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.84,2.352931,0,-0.6255951,0,0,85.00004,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.86,2.352931,0,-0.6255951,0,0,75.00003,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.88,2.352931,0,-0.6255951,0,0,75.00003,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.9,2.352931,0,-0.6255951,0,0,70.00004,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.92,2.352931,0,-0.6255951,0,0,70.00004,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.94,2.352931,0,-0.6255951,0,0,70.00004,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.96,2.352931,0,-0.6255951,0,0,70.00004,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
13.98,2.352931,0,-0.6255951,0,0,70.00004,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14,2.352931,0,-0.6255951,0,0,70.00004,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.02,2.352931,0,-0.6255951,0,0,70.00004,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.04,2.352931,0,-0.6255951,0,0,70.00004,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.06,2.352931,0,-0.6255951,0,0,70.00004,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.08,2.352931,0,-0.6255951,0,0,70.00004,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.1,2.352931,0,-0.6255951,0,0,70.00004,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.12,2.352931,0,-0.6255951,0,0,70.00004,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.14,2.352931,0,-0.6255951,0,0,65.00004,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.16,2.352931,0,-0.6255951,0,0,55.00003,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.18,2.352931,0,-0.6255951,0,0,45.00002,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.2,2.352931,0,-0.6255951,0,0,35.00002,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.22,2.352931,0,-0.6255951,0,0,35.00002,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.24,2.352931,0,-0.6255951,0,0,35.00002,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.26,2.352931,0,-0.6255951,0,0,35.00002,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.28,2.352931,0,-0.6255951,0,0,35.00002,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.3,2.352931,0,-0.6255951,0,0,35.00002,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.32,2.352931,0,-0.6255951,0,0,35.00002,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.34,2.352931,0,-0.6255951,0,0,35.00002,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.36,2.352931,0,-0.6255951,0,0,35.00002,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.38,2.352931,0,-0.6255951,0,0,35.00002,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.4,2.352931,0,-0.6255951,0,0,35.00002,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.42,2.352931,0,-0.6255951,0,0,35.00002,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.44,2.352931,0,-0.6255951,0,0,35.00002,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.46,2.352931,0,-0.6255951,0,0,30.00002,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.48,2.352931,0,-0.6255951,0,0,25.00002,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.5,2.352931,0,-0.6255951,0,0,20.00002,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.52,2.352931,0,-0.6255951,0,0,15.00001,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.54,2.352931,0,-0.6255951,0,0,10.00001,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.56,2.352931,0,-0.6255951,0,0,10.00001,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.58,2.352931,0,-0.6255951,0,0,10.00001,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.6,2.352931,0,-0.6255951,0,0,10.00001,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.62,2.352931,0,-0.6255951,0,0,10.00001,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.64,2.352931,0,-0.6255951,0,0,10.00001,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.66,2.352931,0,-0.6255951,0,0,10.00001,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.68,2.352931,0,-0.6255951,0,0,10.00001,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.7,2.352931,0,-0.6255951,0,0,10.00001,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.72,2.352931,0,-0.6255951,0,0,10.00001,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.74,2.352931,0,-0.6255951,0,0,10.00001,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.76,2.352931,0,-0.6255951,0,0,10.00001,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.78,2.352931,0,-0.6255951,0,0,10.00001,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.8,2.352931,0,-0.6255951,0,0,10.00001,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
14.82,2.352931,0,-0.6255951,0,0,10.00001,1,(-2.8, -7.0, 11.4),(40.0, -7.5, -7.0)
